EGNo,AgeYear,Age,AgeClassCode,AliveStatusCode
1147,1995,A,A,A
1147,1996,A,A,A
1147,1997,A,A,A
1147,1998,A,A,P
1147,1999,A,A,SP
1147,2000,A,A,SP
1147,2001,A,A,SP
1147,2002,A,A,SP
1147,2003,A,A,SP
1147,2004,A,A,SP
1147,2005,A,A,SP
1147,2006,A,A,SP
1147,2007,A,A,SP
1147,2008,A,A,SP
1147,2009,A,A,SP
1147,2010,A,A,SP
1147,2011,A,A,SP
1147,2012,A,A,SP
1147,2013,A,A,SP
1147,2014,A,A,SP
1147,2015,A,A,SP
1147,2016,A,A,SP
1147,2017,A,A,SP
1147,2018,A,A,SP
1147,2019,A,A,SP
1147,2020,A,A,SP
1147,2021,A,A,SP
1147,2022,A,A,SP
1147,2023,A,A,SP
1149,1981,U,U,A
1149,1982,U,U,A
1149,1983,U,U,A
1149,1984,U,U,A
1149,1985,U,U,A
1149,1986,U,U,A
1149,1987,U,U,A
1149,1988,U,U,A
1149,1989,A,A,A
1149,1990,A,A,A
1149,1991,A,A,A
1149,1992,A,A,A
1149,1993,A,A,A
1149,1994,A,A,A
1149,1995,A,A,A
1149,1996,A,A,A
1149,1997,A,A,A
1149,1998,A,A,A
1149,1999,A,A,A
1149,2000,A,A,A
1149,2001,A,A,A
1149,2002,A,A,A
1149,2003,A,A,A
1149,2004,A,A,A
1149,2005,A,A,A
1149,2006,A,A,A
1149,2007,A,A,A
1149,2008,A,A,A
1149,2009,A,A,A
1149,2010,A,A,A
1149,2011,A,A,A
1149,2012,A,A,A
1149,2013,A,A,A
1149,2014,A,A,A
1149,2015,A,A,A
1149,2016,A,A,A
1149,2017,A,A,A
1149,2018,A,A,A
1149,2019,A,A,A
1149,2020,A,A,A
1149,2021,A,A,A
1149,2022,A,A,A
1149,2023,A,A,A
1150,1979,U,U,A
1150,1980,U,U,A
1150,1981,U,U,A
1150,1982,U,U,A
1150,1983,U,U,A
1150,1984,U,U,A
1150,1985,U,U,A
1150,1986,U,U,A
1150,1987,A,A,A
1150,1988,A,A,A
1150,1989,A,A,A
1150,1990,A,A,A
1150,1991,A,A,A
1150,1992,A,A,A
1150,1993,A,A,A
1150,1994,A,A,A
1150,1995,A,A,A
1150,1996,A,A,A
1150,1997,A,A,A
1150,1998,A,A,A
1150,1999,A,A,A
1150,2000,A,A,A
1150,2001,A,A,A
1150,2002,A,A,A
1150,2003,A,A,A
1150,2004,A,A,A
1150,2005,A,A,A
1150,2006,A,A,A
1150,2007,A,A,A
1150,2008,A,A,A
1150,2009,A,A,A
1150,2010,A,A,A
1150,2011,A,A,A
1150,2012,A,A,A
1150,2013,A,A,A
1150,2014,A,A,A
1150,2015,A,A,A
1150,2016,A,A,A
1150,2017,A,A,A
1150,2018,A,A,A
1150,2019,A,A,A
1150,2020,A,A,A
1150,2021,A,A,A
1150,2022,A,A,A
1150,2023,A,A,A
1151,1980,U,U,A
1151,1981,U,U,A
1151,1982,U,U,A
1151,1983,U,U,A
1151,1984,U,U,A
1151,1985,U,U,A
1151,1986,U,A,A
1151,1987,U,A,A
1151,1988,A,A,A
1151,1989,A,A,A
1151,1990,A,A,A
1151,1991,A,A,A
1151,1992,A,A,A
1151,1993,A,A,A
1151,1994,A,A,A
1151,1995,A,A,A
1151,1996,A,A,A
1151,1997,A,A,A
1151,1998,A,A,A
1151,1999,A,A,A
1151,2000,A,A,A
1151,2001,A,A,A
1151,2002,A,A,A
1151,2003,A,A,A
1151,2004,A,A,A
1151,2005,A,A,A
1151,2006,A,A,A
1151,2007,A,A,A
1151,2008,A,A,A
1151,2009,A,A,A
1151,2010,A,A,A
1151,2011,A,A,A
1151,2012,A,A,A
1151,2013,A,A,A
1151,2014,A,A,A
1151,2015,A,A,A
1151,2016,A,A,A
1151,2017,A,A,A
1151,2018,A,A,P
1151,2019,A,A,SP
1151,2020,A,A,SP
1151,2021,A,A,SP
1151,2022,A,A,SP
1151,2023,A,A,SP
1152,1981,U,U,A
1152,1982,U,U,A
1152,1983,U,U,A
1152,1984,U,U,A
1152,1985,U,U,A
1152,1986,U,U,A
1152,1987,U,U,A
1152,1988,U,U,A
1152,1989,A,A,A
1152,1990,A,A,A
1152,1991,A,A,A
1152,1992,A,A,A
1152,1993,A,A,A
1152,1994,A,A,A
1152,1995,A,A,A
1152,1996,A,A,A
1152,1997,A,A,A
1152,1998,A,A,A
1152,1999,A,A,A
1152,2000,A,A,A
1152,2001,A,A,A
1152,2002,A,A,A
1152,2003,A,A,A
1152,2004,A,A,A
1152,2005,A,A,A
1152,2006,A,A,A
1152,2007,A,A,A
1152,2008,A,A,A
1152,2009,A,A,A
1152,2010,A,A,A
1152,2011,A,A,A
1152,2012,A,A,A
1152,2013,A,A,A
1152,2014,A,A,A
1152,2015,A,A,A
1152,2016,A,A,A
1152,2017,A,A,A
1152,2018,A,A,A
1152,2019,A,A,A
1152,2020,A,A,A
1152,2021,A,A,A
1152,2022,A,A,P
1152,2023,A,A,SP
1153,1980,0,C,A
1153,1981,1,J,A
1153,1982,2,J,A
1153,1983,3,J,A
1153,1984,4,J,A
1153,1985,5,J,A
1153,1986,6,J,A
1153,1987,7,J,A
1153,1988,8,J,A
1153,1989,9,A,A
1153,1990,10,A,A
1153,1991,11,A,A
1153,1992,12,A,A
1153,1993,13,A,A
1153,1994,14,A,A
1153,1995,15,A,A
1153,1996,16,A,A
1153,1997,17,A,A
1153,1998,18,A,A
1153,1999,19,A,A
1153,2000,20,A,A
1153,2001,21,A,A
1153,2002,22,A,A
1153,2003,23,A,A
1153,2004,24,A,P
1153,2005,25,A,SP
1153,2006,26,A,SP
1153,2007,27,A,SP
1153,2008,28,A,SP
1153,2009,29,A,SP
1153,2010,30,A,SP
1153,2011,31,A,SP
1153,2012,32,A,SP
1153,2013,33,A,SP
1153,2014,34,A,SP
1153,2015,35,A,SP
1153,2016,36,A,SP
1153,2017,37,A,SP
1153,2018,38,A,SP
1153,2019,39,A,SP
1153,2020,40,A,SP
1153,2021,41,A,SP
1153,2022,42,A,SP
1153,2023,43,A,SP
1154,1981,U,U,A
1154,1982,U,U,A
1154,1983,U,U,A
1154,1984,U,U,A
1154,1985,U,U,A
1154,1986,U,U,A
1154,1987,U,U,A
1154,1988,U,U,A
1154,1989,A,A,A
1154,1990,A,A,A
1154,1991,A,A,A
1154,1992,A,A,A
1154,1993,A,A,A
1154,1994,A,A,A
1154,1995,A,A,OP
1154,1996,A,A,OSP
1154,1997,A,A,OSP
1154,1998,A,A,OSP
1154,1999,A,A,OSP
1154,2000,A,A,OSP
1154,2001,A,A,R
1154,2002,A,A,A
1154,2003,A,A,A
1154,2004,A,A,A
1154,2005,A,A,A
1154,2006,A,A,A
1154,2007,A,A,A
1154,2008,A,A,A
1154,2009,A,A,A
1154,2010,A,A,A
1154,2011,A,A,A
1154,2012,A,A,A
1154,2013,A,A,A
1154,2014,A,A,A
1154,2015,A,A,A
1154,2016,A,A,A
1154,2017,A,A,A
1154,2018,A,A,A
1154,2019,A,A,P
1154,2020,A,A,SP
1154,2021,A,A,SP
1154,2022,A,A,SP
1154,2023,A,A,SP
1155,1981,U,U,A
1155,1982,U,U,A
1155,1983,U,U,A
1155,1984,U,U,A
1155,1985,U,U,A
1155,1986,U,U,A
1155,1987,U,U,A
1155,1988,U,U,A
1155,1989,A,A,A
1155,1990,A,A,A
1155,1991,A,A,A
1155,1992,A,A,A
1155,1993,A,A,A
1155,1994,A,A,A
1155,1995,A,A,A
1155,1996,A,A,A
1155,1997,A,A,A
1155,1998,A,A,A
1155,1999,A,A,A
1155,2000,A,A,OP
1155,2001,A,A,OSP
1155,2002,A,A,R
1155,2003,A,A,A
1155,2004,A,A,A
1155,2005,A,A,A
1155,2006,A,A,A
1155,2007,A,A,A
1155,2008,A,A,A
1155,2009,A,A,A
1155,2010,A,A,A
1155,2011,A,A,A
1155,2012,A,A,A
1155,2013,A,A,P
1155,2014,A,A,SP
1155,2015,A,A,SP
1155,2016,A,A,SP
1155,2017,A,A,SP
1155,2018,A,A,SP
1155,2019,A,A,SP
1155,2020,A,A,SP
1155,2021,A,A,SP
1155,2022,A,A,SP
1155,2023,A,A,SP
1156,1981,U,U,A
1156,1982,U,U,A
1156,1983,U,U,A
1156,1984,U,U,A
1156,1985,U,U,A
1156,1986,U,U,A
1156,1987,U,U,A
1156,1988,U,U,A
1156,1989,A,A,A
1156,1990,A,A,A
1156,1991,A,A,A
1156,1992,A,A,A
1156,1993,A,A,A
1156,1994,A,A,A
1156,1995,A,A,A
1156,1996,A,A,A
1156,1997,A,A,A
1156,1998,A,A,A
1156,1999,A,A,A
1156,2000,A,A,A
1156,2001,A,A,A
1156,2002,A,A,A
1156,2003,A,A,A
1156,2004,A,A,A
1156,2005,A,A,A
1156,2006,A,A,A
1156,2007,A,A,A
1156,2008,A,A,A
1156,2009,A,A,A
1156,2010,A,A,A
1156,2011,A,A,A
1156,2012,A,A,A
1156,2013,A,A,A
1156,2014,A,A,A
1156,2015,A,A,A
1156,2016,A,A,A
1156,2017,A,A,P
1156,2018,A,A,SP
1156,2019,A,A,SP
1156,2020,A,A,SP
1156,2021,A,A,SP
1156,2022,A,A,SP
1156,2023,A,A,SP
1157,1980,U,A,A
1157,1981,U,A,A
1157,1982,U,A,A
1157,1983,U,A,A
1157,1984,U,A,A
1157,1985,U,A,A
1157,1986,U,A,A
1157,1987,U,A,A
1157,1988,A,A,A
1157,1989,A,A,A
1157,1990,A,A,A
1157,1991,A,A,A
1157,1992,A,A,A
1157,1993,A,A,A
1157,1994,A,A,A
1157,1995,A,A,A
1157,1996,A,A,A
1157,1997,A,A,A
1157,1998,A,A,A
1157,1999,A,A,A
1157,2000,A,A,A
1157,2001,A,A,A
1157,2002,A,A,A
1157,2003,A,A,A
1157,2004,A,A,A
1157,2005,A,A,A
1157,2006,A,A,A
1157,2007,A,A,P
1157,2008,A,A,SP
1157,2009,A,A,SP
1157,2010,A,A,SP
1157,2011,A,A,SP
1157,2012,A,A,SP
1157,2013,A,A,SP
1157,2014,A,A,SP
1157,2015,A,A,SP
1157,2016,A,A,SP
1157,2017,A,A,SP
1157,2018,A,A,SP
1157,2019,A,A,SP
1157,2020,A,A,SP
1157,2021,A,A,SP
1157,2022,A,A,SP
1157,2023,A,A,SP
1158,1981,U,U,A
1158,1982,U,U,A
1158,1983,U,U,A
1158,1984,U,U,A
1158,1985,U,U,A
1158,1986,U,U,A
1158,1987,U,U,A
1158,1988,U,U,A
1158,1989,A,A,A
1158,1990,A,A,A
1158,1991,A,A,A
1158,1992,A,A,A
1158,1993,A,A,A
1158,1994,A,A,A
1158,1995,A,A,A
1158,1996,A,A,A
1158,1997,A,A,A
1158,1998,A,A,A
1158,1999,A,A,A
1158,2000,A,A,A
1158,2001,A,A,A
1158,2002,A,A,A
1158,2003,A,A,A
1158,2004,A,A,A
1158,2005,A,A,A
1158,2006,A,A,A
1158,2007,A,A,A
1158,2008,A,A,A
1158,2009,A,A,A
1158,2010,A,A,A
1158,2011,A,A,A
1158,2012,A,A,A
1158,2013,A,A,A
1158,2014,A,A,A
1158,2015,A,A,A
1158,2016,A,A,A
1158,2017,A,A,A
1158,2018,A,A,A
1158,2019,A,A,A
1158,2020,A,A,A
1158,2021,A,A,A
1158,2022,A,A,A
1158,2023,A,A,A
1159,1980,U,U,A
1159,1981,U,U,A
1159,1982,U,U,A
1159,1983,U,U,A
1159,1984,U,U,A
1159,1985,U,U,A
1159,1986,U,U,A
1159,1987,U,U,P
1159,1988,A,A,SP
1159,1989,A,A,SP
1159,1990,A,A,SP
1159,1991,A,A,SP
1159,1992,A,A,SP
1159,1993,A,A,SP
1159,1994,A,A,SP
1159,1995,A,A,SP
1159,1996,A,A,SP
1159,1997,A,A,SP
1159,1998,A,A,SP
1159,1999,A,A,SP
1159,2000,A,A,SP
1159,2001,A,A,SP
1159,2002,A,A,SP
1159,2003,A,A,SP
1159,2004,A,A,SP
1159,2005,A,A,SP
1159,2006,A,A,SP
1159,2007,A,A,SP
1159,2008,A,A,SP
1159,2009,A,A,SP
1159,2010,A,A,SP
1159,2011,A,A,SP
1159,2012,A,A,SP
1159,2013,A,A,SP
1159,2014,A,A,SP
1159,2015,A,A,SP
1159,2016,A,A,SP
1159,2017,A,A,SP
1159,2018,A,A,SP
1159,2019,A,A,SP
1159,2020,A,A,SP
1159,2021,A,A,SP
1159,2022,A,A,SP
1159,2023,A,A,SP
1160,1981,U,A,A
1160,1982,U,A,A
1160,1983,U,A,A
1160,1984,U,A,A
1160,1985,U,A,A
1160,1986,U,A,A
1160,1987,U,A,A
1160,1988,U,A,A
1160,1989,A,A,A
1160,1990,A,A,A
1160,1991,A,A,A
1160,1992,A,A,A
1160,1993,A,A,A
1160,1994,A,A,A
1160,1995,A,A,A
1160,1996,A,A,A
1160,1997,A,A,A
1160,1998,A,A,A
1160,1999,A,A,A
1160,2000,A,A,A
1160,2001,A,A,A
1160,2002,A,A,A
1160,2003,A,A,A
1160,2004,A,A,A
1160,2005,A,A,D
1161,1981,0,C,A
1161,1982,1,J,A
1161,1983,2,J,A
1161,1984,3,J,A
1161,1985,4,J,A
1161,1986,5,J,A
1161,1987,6,J,A
1161,1988,7,J,A
1161,1989,8,J,A
1161,1990,9,A,A
1161,1991,10,A,A
1161,1992,11,A,A
1161,1993,12,A,A
1161,1994,13,A,A
1161,1995,14,A,P
1161,1996,15,A,SP
1161,1997,16,A,SP
1161,1998,17,A,SP
1161,1999,18,A,SP
1161,2000,19,A,SP
1161,2001,20,A,SP
1161,2002,21,A,SP
1161,2003,22,A,SP
1161,2004,23,A,SP
1161,2005,24,A,SP
1161,2006,25,A,SP
1161,2007,26,A,SP
1161,2008,27,A,SP
1161,2009,28,A,SP
1161,2010,29,A,SP
1161,2011,30,A,SP
1161,2012,31,A,SP
1161,2013,32,A,SP
1161,2014,33,A,SP
1161,2015,34,A,SP
1161,2016,35,A,SP
1161,2017,36,A,SP
1161,2018,37,A,SP
1161,2019,38,A,SP
1161,2020,39,A,SP
1161,2021,40,A,SP
1161,2022,41,A,SP
1161,2023,42,A,SP
1162,1980,U,U,A
1162,1981,U,U,A
1162,1982,U,U,A
1162,1983,U,U,A
1162,1984,U,U,A
1162,1985,U,U,A
1162,1986,U,U,A
1162,1987,U,U,OP
1162,1988,A,A,OSP
1162,1989,A,A,OSP
1162,1990,A,A,OSP
1162,1991,A,A,R
1162,1992,A,A,A
1162,1993,A,A,A
1162,1994,A,A,A
1162,1995,A,A,A
1162,1996,A,A,A
1162,1997,A,A,A
1162,1998,A,A,A
1162,1999,A,A,A
1162,2000,A,A,A
1162,2001,A,A,A
1162,2002,A,A,A
1162,2003,A,A,A
1162,2004,A,A,A
1162,2005,A,A,A
1162,2006,A,A,A
1162,2007,A,A,A
1162,2008,A,A,A
1162,2009,A,A,A
1162,2010,A,A,A
1162,2011,A,A,A
1162,2012,A,A,A
1162,2013,A,A,A
1162,2014,A,A,A
1162,2015,A,A,A
1162,2016,A,A,A
1162,2017,A,A,A
1162,2018,A,A,A
1162,2019,A,A,A
1162,2020,A,A,P
1162,2021,A,A,SP
1162,2022,A,A,SP
1162,2023,A,A,SP
1163,1981,0,C,A
1163,1982,1,J,A
1163,1983,2,J,A
1163,1984,3,J,A
1163,1985,4,A,A
1163,1986,5,A,A
1163,1987,6,A,A
1163,1988,7,A,A
1163,1989,8,A,A
1163,1990,9,A,A
1163,1991,10,A,A
1163,1992,11,A,A
1163,1993,12,A,A
1163,1994,13,A,A
1163,1995,14,A,A
1163,1996,15,A,A
1163,1997,16,A,A
1163,1998,17,A,P
1163,1999,18,A,SP
1163,2000,19,A,SP
1163,2001,20,A,SP
1163,2002,21,A,SP
1163,2003,22,A,SP
1163,2004,23,A,SP
1163,2005,24,A,SP
1163,2006,25,A,SP
1163,2007,26,A,SP
1163,2008,27,A,SP
1163,2009,28,A,SP
1163,2010,29,A,SP
1163,2011,30,A,SP
1163,2012,31,A,SP
1163,2013,32,A,SP
1163,2014,33,A,SP
1163,2015,34,A,SP
1163,2016,35,A,SP
1163,2017,36,A,SP
1163,2018,37,A,SP
1163,2019,38,A,SP
1163,2020,39,A,SP
1163,2021,40,A,SP
1163,2022,41,A,SP
1163,2023,42,A,SP
1166,1981,U,U,A
1166,1982,U,U,A
1166,1983,U,U,A
1166,1984,U,U,A
1166,1985,U,U,A
1166,1986,U,U,A
1166,1987,U,U,A
1166,1988,U,U,A
1166,1989,A,A,A
1166,1990,A,A,A
1166,1991,A,A,A
1166,1992,A,A,A
1166,1993,A,A,A
1166,1994,A,A,A
1166,1995,A,A,A
1166,1996,A,A,A
1166,1997,A,A,A
1166,1998,A,A,A
1166,1999,A,A,P
1166,2000,A,A,SP
1166,2001,A,A,SP
1166,2002,A,A,SP
1166,2003,A,A,SP
1166,2004,A,A,SP
1166,2005,A,A,SP
1166,2006,A,A,SP
1166,2007,A,A,SP
1166,2008,A,A,SP
1166,2009,A,A,SP
1166,2010,A,A,SP
1166,2011,A,A,SP
1166,2012,A,A,SP
1166,2013,A,A,SP
1166,2014,A,A,SP
1166,2015,A,A,SP
1166,2016,A,A,SP
1166,2017,A,A,SP
1166,2018,A,A,SP
1166,2019,A,A,SP
1166,2020,A,A,SP
1166,2021,A,A,SP
1166,2022,A,A,SP
1166,2023,A,A,SP
1167,1981,U,U,A
1167,1982,U,U,A
1167,1983,U,U,A
1167,1984,U,U,A
1167,1985,U,U,A
1167,1986,U,U,A
1167,1987,U,U,A
1167,1988,U,U,A
1167,1989,A,A,A
1167,1990,A,A,A
1167,1991,A,A,A
1167,1992,A,A,A
1167,1993,A,A,A
1167,1994,A,A,A
1167,1995,A,A,A
1167,1996,A,A,A
1167,1997,A,A,A
1167,1998,A,A,A
1167,1999,A,A,A
1167,2000,A,A,A
1167,2001,A,A,A
1167,2002,A,A,A
1167,2003,A,A,A
1167,2004,A,A,A
1167,2005,A,A,A
1167,2006,A,A,A
1167,2007,A,A,A
1167,2008,A,A,A
1167,2009,A,A,A
1167,2010,A,A,A
1167,2011,A,A,A
1167,2012,A,A,A
1167,2013,A,A,A
1167,2014,A,A,A
1167,2015,A,A,A
1167,2016,A,A,A
1167,2017,A,A,A
1167,2018,A,A,A
1167,2019,A,A,A
1167,2020,A,A,A
1167,2021,A,A,P
1167,2022,A,A,SP
1167,2023,A,A,SP
1168,1978,U,U,A
1168,1979,U,U,A
1168,1980,U,U,A
1168,1981,U,U,A
1168,1982,U,U,A
1168,1983,U,A,A
1168,1984,U,A,A
1168,1985,U,A,A
1168,1986,A,A,A
1168,1987,A,A,A
1168,1988,A,A,A
1168,1989,A,A,A
1168,1990,A,A,A
1168,1991,A,A,A
1168,1992,A,A,A
1168,1993,A,A,A
1168,1994,A,A,A
1168,1995,A,A,A
1168,1996,A,A,A
1168,1997,A,A,A
1168,1998,A,A,P
1168,1999,A,A,SP
1168,2000,A,A,SP
1168,2001,A,A,SP
1168,2002,A,A,SP
1168,2003,A,A,SP
1168,2004,A,A,SP
1168,2005,A,A,SP
1168,2006,A,A,SP
1168,2007,A,A,SP
1168,2008,A,A,SP
1168,2009,A,A,SP
1168,2010,A,A,SP
1168,2011,A,A,SP
1168,2012,A,A,SP
1168,2013,A,A,SP
1168,2014,A,A,SP
1168,2015,A,A,SP
1168,2016,A,A,SP
1168,2017,A,A,SP
1168,2018,A,A,SP
1168,2019,A,A,SP
1168,2020,A,A,SP
1168,2021,A,A,SP
1168,2022,A,A,SP
1168,2023,A,A,SP
1169,1980,U,U,A
1169,1981,U,U,A
1169,1982,U,U,A
1169,1983,U,U,A
1169,1984,U,U,A
1169,1985,U,U,A
1169,1986,U,U,A
1169,1987,U,U,P
1169,1988,A,A,SP
1169,1989,A,A,SP
1169,1990,A,A,SP
1169,1991,A,A,SP
1169,1992,A,A,SP
1169,1993,A,A,SP
1169,1994,A,A,SP
1169,1995,A,A,SP
1169,1996,A,A,SP
1169,1997,A,A,SP
1169,1998,A,A,SP
1169,1999,A,A,SP
1169,2000,A,A,SP
1169,2001,A,A,SP
1169,2002,A,A,SP
1169,2003,A,A,SP
1169,2004,A,A,SP
1169,2005,A,A,SP
1169,2006,A,A,SP
1169,2007,A,A,SP
1169,2008,A,A,SP
1169,2009,A,A,SP
1169,2010,A,A,SP
1169,2011,A,A,SP
1169,2012,A,A,SP
1169,2013,A,A,SP
1169,2014,A,A,SP
1169,2015,A,A,SP
1169,2016,A,A,SP
1169,2017,A,A,SP
1169,2018,A,A,SP
1169,2019,A,A,SP
1169,2020,A,A,SP
1169,2021,A,A,SP
1169,2022,A,A,SP
1169,2023,A,A,SP
1170,1981,0,C,A
1170,1982,1,J,A
1170,1983,2,J,A
1170,1984,3,J,A
1170,1985,4,J,A
1170,1986,5,J,A
1170,1987,6,J,A
1170,1988,7,J,A
1170,1989,8,J,A
1170,1990,9,A,A
1170,1991,10,A,A
1170,1992,11,A,A
1170,1993,12,A,A
1170,1994,13,A,A
1170,1995,14,A,A
1170,1996,15,A,A
1170,1997,16,A,A
1170,1998,17,A,A
1170,1999,18,A,A
1170,2000,19,A,A
1170,2001,20,A,A
1170,2002,21,A,A
1170,2003,22,A,A
1170,2004,23,A,A
1170,2005,24,A,A
1170,2006,25,A,A
1170,2007,26,A,A
1170,2008,27,A,A
1170,2009,28,A,A
1170,2010,29,A,A
1170,2011,30,A,A
1170,2012,31,A,A
1170,2013,32,A,A
1170,2014,33,A,A
1170,2015,34,A,A
1170,2016,35,A,A
1170,2017,36,A,A
1170,2018,37,A,A
1170,2019,38,A,A
1170,2020,39,A,A
1170,2021,40,A,A
1170,2022,41,A,A
1170,2023,42,A,P
1171,1981,U,A,A
1171,1982,U,A,A
1171,1983,U,A,A
1171,1984,U,A,A
1171,1985,U,A,A
1171,1986,U,A,A
1171,1987,U,A,A
1171,1988,U,A,A
1171,1989,A,A,A
1171,1990,A,A,A
1171,1991,A,A,A
1171,1992,A,A,A
1171,1993,A,A,A
1171,1994,A,A,A
1171,1995,A,A,A
1171,1996,A,A,A
1171,1997,A,A,A
1171,1998,A,A,P
1171,1999,A,A,SP
1171,2000,A,A,SP
1171,2001,A,A,SP
1171,2002,A,A,SP
1171,2003,A,A,SP
1171,2004,A,A,SP
1171,2005,A,A,SP
1171,2006,A,A,SP
1171,2007,A,A,SP
1171,2008,A,A,SP
1171,2009,A,A,SP
1171,2010,A,A,SP
1171,2011,A,A,SP
1171,2012,A,A,SP
1171,2013,A,A,SP
1171,2014,A,A,SP
1171,2015,A,A,SP
1171,2016,A,A,SP
1171,2017,A,A,SP
1171,2018,A,A,SP
1171,2019,A,A,SP
1171,2020,A,A,SP
1171,2021,A,A,SP
1171,2022,A,A,SP
1171,2023,A,A,SP
1173,1981,U,U,A
1173,1982,U,U,A
1173,1983,U,U,A
1173,1984,U,U,A
1173,1985,U,U,A
1173,1986,U,U,A
1173,1987,U,U,A
1173,1988,U,U,A
1173,1989,A,A,A
1173,1990,A,A,A
1173,1991,A,A,A
1173,1992,A,A,A
1173,1993,A,A,A
1173,1994,A,A,A
1173,1995,A,A,OP
1173,1996,A,A,OSP
1173,1997,A,A,OSP
1173,1998,A,A,R
1173,1999,A,A,A
1173,2000,A,A,A
1173,2001,A,A,A
1173,2002,A,A,A
1173,2003,A,A,A
1173,2004,A,A,A
1173,2005,A,A,A
1173,2006,A,A,A
1173,2007,A,A,A
1173,2008,A,A,A
1173,2009,A,A,A
1173,2010,A,A,A
1173,2011,A,A,A
1173,2012,A,A,A
1173,2013,A,A,A
1173,2014,A,A,A
1173,2015,A,A,A
1173,2016,A,A,A
1173,2017,A,A,A
1173,2018,A,A,A
1173,2019,A,A,A
1173,2020,A,A,A
1173,2021,A,A,A
1173,2022,A,A,A
1173,2023,A,A,A
1174,1981,U,U,A
1174,1982,U,U,A
1174,1983,U,U,A
1174,1984,U,U,A
1174,1985,U,U,A
1174,1986,U,U,A
1174,1987,U,U,A
1174,1988,U,U,A
1174,1989,A,A,A
1174,1990,A,A,A
1174,1991,A,A,A
1174,1992,A,A,A
1174,1993,A,A,A
1174,1994,A,A,A
1174,1995,A,A,OP
1174,1996,A,A,OSP
1174,1997,A,A,OSP
1174,1998,A,A,R
1174,1999,A,A,A
1174,2000,A,A,A
1174,2001,A,A,A
1174,2002,A,A,A
1174,2003,A,A,A
1174,2004,A,A,A
1174,2005,A,A,A
1174,2006,A,A,A
1174,2007,A,A,A
1174,2008,A,A,A
1174,2009,A,A,A
1174,2010,A,A,A
1174,2011,A,A,A
1174,2012,A,A,A
1174,2013,A,A,A
1174,2014,A,A,A
1174,2015,A,A,A
1174,2016,A,A,A
1174,2017,A,A,A
1174,2018,A,A,A
1174,2019,A,A,P
1174,2020,A,A,SP
1174,2021,A,A,SP
1174,2022,A,A,SP
1174,2023,A,A,SP
1175,1981,U,A,A
1175,1982,U,A,A
1175,1983,U,A,A
1175,1984,U,A,A
1175,1985,U,A,A
1175,1986,U,A,A
1175,1987,U,A,OP
1175,1988,U,A,OSP
1175,1989,A,A,OSP
1175,1990,A,A,OSP
1175,1991,A,A,OSP
1175,1992,A,A,OSP
1175,1993,A,A,OSP
1175,1994,A,A,OSP
1175,1995,A,A,OSP
1175,1996,A,A,OSP
1175,1997,A,A,OSP
1175,1998,A,A,OSP
1175,1999,A,A,OSP
1175,2000,A,A,OSP
1175,2001,A,A,OSP
1175,2002,A,A,OSP
1175,2003,A,A,R
1175,2004,A,A,A
1175,2005,A,A,A
1175,2006,A,A,A
1175,2007,A,A,A
1175,2008,A,A,A
1175,2009,A,A,A
1175,2010,A,A,A
1175,2011,A,A,A
1175,2012,A,A,A
1175,2013,A,A,A
1175,2014,A,A,A
1175,2015,A,A,P
1175,2016,A,A,SP
1175,2017,A,A,SP
1175,2018,A,A,SP
1175,2019,A,A,SP
1175,2020,A,A,SP
1175,2021,A,A,SP
1175,2022,A,A,SP
1175,2023,A,A,SP
1176,1981,U,U,A
1176,1982,U,U,A
1176,1983,U,U,A
1176,1984,U,U,A
1176,1985,U,U,A
1176,1986,U,U,A
1176,1987,U,U,A
1176,1988,U,U,A
1176,1989,A,A,A
1176,1990,A,A,A
1176,1991,A,A,A
1176,1992,A,A,A
1176,1993,A,A,A
1176,1994,A,A,A
1176,1995,A,A,A
1176,1996,A,A,A
1176,1997,A,A,A
1176,1998,A,A,A
1176,1999,A,A,A
1176,2000,A,A,A
1176,2001,A,A,A
1176,2002,A,A,A
1176,2003,A,A,A
1176,2004,A,A,A
1176,2005,A,A,A
1176,2006,A,A,A
1176,2007,A,A,A
1176,2008,A,A,A
1176,2009,A,A,A
1176,2010,A,A,A
1176,2011,A,A,A
1176,2012,A,A,A
1176,2013,A,A,A
1176,2014,A,A,A
1176,2015,A,A,A
1176,2016,A,A,A
1176,2017,A,A,A
1176,2018,A,A,A
1176,2019,A,A,A
1176,2020,A,A,A
1176,2021,A,A,A
1176,2022,A,A,A
1176,2023,A,A,A
1177,1981,U,U,A
1177,1982,U,U,A
1177,1983,U,U,A
1177,1984,U,U,A
1177,1985,U,U,A
1177,1986,U,U,A
1177,1987,U,U,A
1177,1988,U,U,A
1177,1989,A,A,A
1177,1990,A,A,A
1177,1991,A,A,A
1177,1992,A,A,A
1177,1993,A,A,A
1177,1994,A,A,A
1177,1995,A,A,A
1177,1996,A,A,A
1177,1997,A,A,A
1177,1998,A,A,A
1177,1999,A,A,A
1177,2000,A,A,A
1177,2001,A,A,A
1177,2002,A,A,A
1177,2003,A,A,A
1177,2004,A,A,A
1177,2005,A,A,A
1177,2006,A,A,A
1177,2007,A,A,A
1177,2008,A,A,A
1177,2009,A,A,A
1177,2010,A,A,A
1177,2011,A,A,A
1177,2012,A,A,A
1177,2013,A,A,A
1177,2014,A,A,A
1177,2015,A,A,A
1177,2016,A,A,A
